1573135209245,14.0
1573135209346,14.0
1573135209447,15.0
1573135209547,14.0
1573135209648,15.0
1573135209748,15.0
1573135209849,14.0
1573135209950,15.0
1573135210050,15.0
1573135210151,15.0
1573135210251,15.0
1573135210352,14.0
1573135210452,14.0
1573135210553,16.0
1573135210653,16.0
1573135210754,16.0
1573135210854,16.0
1573135210955,16.0
1573135211056,15.0
1573135211156,15.0
1573135211257,16.0
1573135211357,16.0
1573135211458,15.0
1573135211558,16.0
1573135211659,16.0
1573135211759,16.0
1573135211860,16.0
1573135211960,15.0
1573135212061,15.0
1573135212162,16.0
1573135212262,16.0
1573135212363,16.0
1573135212463,15.0
1573135212564,16.0
1573135212664,16.0
1573135212765,15.0
1573135212866,15.0
1573135212966,16.0
1573135213067,15.0
1573135213167,15.0
1573135213268,15.0
1573135213368,16.0
1573135213469,16.0
1573135213569,16.0
1573135213670,16.0
1573135213770,16.0
1573135213871,17.0
1573135213972,16.0
1573135214072,17.0
1573135214173,17.0
1573135214273,16.0
1573135214374,17.0
1573135214474,17.0
1573135214575,16.0
1573135214675,17.0
1573135214776,17.0
1573135214876,16.0
1573135214977,17.0
1573135215077,17.0
1573135215178,16.0
1573135215279,17.0
1573135215379,17.0
1573135215480,16.0
1573135215580,16.0
1573135215681,17.0
1573135215781,17.0
1573135215882,17.0
1573135215982,16.0
1573135216083,16.0
1573135216183,16.0
1573135216284,16.0
1573135216384,16.0
1573135216485,16.0
1573135216585,17.0
1573135216686,17.0
1573135216787,16.0
1573135216888,16.0
1573135216989,16.0
1573135217089,16.0
1573135217190,17.0
1573135217290,17.0
1573135217391,18.0
1573135217491,17.0
1573135217592,18.0
1573135217692,17.0
1573135217793,17.0
1573135217893,17.0
1573135217994,17.0
1573135218094,18.0
1573135218195,17.0
1573135218295,18.0
1573135218396,18.0
1573135218496,18.0
1573135218597,17.0
1573135218698,18.0
1573135218798,18.0
1573135218899,17.0
1573135218999,18.0
1573135219100,18.0
1573135219200,17.0
1573135219301,17.0
1573135219401,17.0
1573135219502,17.0
1573135219602,17.0
1573135219703,17.0
1573135219804,17.0
1573135219904,17.0
1573135220005,18.0
1573135220105,17.0
1573135220206,17.0
1573135220306,17.0
1573135220407,17.0
1573135220508,18.0
1573135220608,19.0
1573135220709,19.0
1573135220810,19.0
1573135220910,19.0
1573135221011,18.0
1573135221111,18.0
1573135221212,18.0
1573135221312,18.0
1573135221413,18.0
1573135221513,18.0
1573135221614,18.0
1573135221715,18.0
1573135221815,18.0
1573135221916,18.0
1573135222016,19.0
1573135222116,18.0
1573135222217,19.0
1573135222318,19.0
1573135222418,19.0
1573135222519,19.0
1573135222619,18.0
1573135222720,18.0
1573135222820,19.0
1573135222920,19.0
1573135223021,19.0
1573135223122,19.0
1573135223223,19.0
1573135223323,18.0
1573135223424,18.0
1573135223524,18.0
1573135223625,19.0
1573135223726,19.0
1573135223827,20.0
1573135223927,20.0
1573135224028,20.0
1573135224128,19.0
1573135224229,20.0
1573135224330,19.0
1573135224430,19.0
1573135224531,20.0
1573135224631,19.0
1573135224732,20.0
1573135224832,19.0
1573135224933,20.0
1573135225034,19.0
1573135225134,19.0
1573135225235,19.0
1573135225335,19.0
1573135225436,20.0
1573135225536,20.0
1573135225637,19.0
1573135225737,19.0
1573135225838,20.0
1573135225938,19.0
1573135226039,20.0
1573135226139,20.0
1573135226240,19.0
1573135226340,20.0
1573135226441,19.0
1573135226541,19.0
1573135226642,19.0
1573135226742,20.0
1573135226843,20.0
1573135226944,19.0
1573135227044,19.0
1573135227145,19.0
1573135227245,20.0
1573135227346,20.0
1573135227446,21.0
1573135227547,20.0
1573135227648,21.0
1573135227748,20.0
1573135227849,21.0
1573135227949,21.0
1573135228050,21.0
1573135228151,20.0
1573135228251,21.0
1573135228352,20.0
1573135228452,20.0
1573135228553,21.0
1573135228653,20.0
1573135228754,21.0
1573135228854,20.0
1573135228955,21.0
1573135229055,21.0
1573135229156,21.0
1573135229257,21.0
1573135229357,21.0
1573135229458,20.0
1573135229558,21.0
1573135229659,20.0
1573135229759,21.0
1573135229860,21.0
1573135229960,21.0
1573135230061,21.0
1573135230162,21.0
1573135230262,21.0
1573135230363,21.0
1573135230463,20.0
1573135230564,21.0
1573135230665,22.0
1573135230766,22.0
1573135230866,22.0
1573135230967,22.0
1573135231067,21.0
1573135231168,22.0
1573135231268,21.0
1573135231369,21.0
1573135231473,21.0
1573135231574,22.0
1573135231674,22.0
1573135231775,21.0
1573135231876,22.0
1573135231976,21.0
1573135232077,21.0
1573135232177,22.0
1573135232278,22.0
1573135232378,21.0
1573135232479,21.0
1573135232579,21.0
1573135232680,22.0
1573135232783,22.0
1573135232883,21.0
1573135232984,21.0
1573135233084,22.0
1573135233185,21.0
1573135233285,21.0
1573135233386,22.0
1573135233487,22.0
1573135233587,22.0
1573135233688,22.0
1573135233788,22.0
1573135233889,22.0
1573135233989,23.0
1573135234090,23.0
1573135234191,23.0
1573135234291,22.0
1573135234392,22.0
1573135234492,23.0
1573135234593,23.0
1573135234693,22.0
1573135234794,23.0
1573135234894,23.0
1573135234995,23.0
1573135235095,23.0
1573135235196,22.0
1573135235296,22.0
1573135235397,22.0
1573135235497,22.0
1573135235598,23.0
1573135235699,22.0
1573135235799,22.0
1573135235900,23.0
1573135236000,22.0
1573135236101,22.0
1573135236201,22.0
1573135236302,23.0
1573135236403,22.0
1573135236503,22.0
1573135236604,23.0
1573135236704,22.0
1573135236805,22.0
1573135236905,22.0
1573135237006,22.0
1573135237106,22.0
1573135237207,23.0
1573135237307,24.0
1573135237408,23.0
1573135237508,24.0
1573135237609,24.0
1573135237709,24.0
1573135237810,24.0
1573135237910,24.0
1573135238011,23.0
1573135238112,23.0
1573135238212,24.0
1573135238313,24.0
1573135238413,23.0
1573135238514,23.0
1573135238615,23.0
1573135238716,23.0
1573135238817,23.0
1573135238917,23.0
1573135239018,24.0
1573135239118,24.0
1573135239233,24.0
1573135239334,24.0
1573135239435,24.0
1573135239535,24.0
1573135239636,23.0
1573135239736,23.0
1573135239837,23.0
1573135239937,24.0
1573135240038,23.0
1573135240138,23.0
1573135240239,24.0
1573135240339,24.0
1573135240440,24.0
1573135240540,24.0
1573135240641,25.0
1573135240742,24.0
1573135240842,25.0
1573135240943,25.0
1573135241043,25.0
1573135241144,25.0
1573135241245,24.0
1573135241345,25.0
1573135241446,24.0
1573135241546,25.0
1573135241647,24.0
1573135241748,25.0
1573135241849,25.0
1573135241950,25.0
1573135242050,25.0
1573135242151,24.0
1573135242251,24.0
1573135242352,25.0
1573135242453,24.0
1573135242553,24.0
1573135242654,24.0
1573135242754,25.0
1573135242855,24.0
1573135242955,25.0
1573135243056,25.0
1573135243156,25.0
1573135243257,24.0
1573135243358,24.0
1573135243458,24.0
1573135243559,24.0
1573135243659,24.0
1573135243760,24.0
1573135243860,26.0
1573135243961,26.0
1573135244061,26.0
1573135244162,25.0
1573135244262,26.0
1573135244363,26.0
1573135244463,25.0
1573135244564,26.0
1573135244664,26.0
1573135244765,26.0
1573135244865,26.0
1573135244966,25.0
1573135245066,26.0
1573135245167,26.0
1573135245268,26.0
1573135245368,25.0
1573135245469,26.0
1573135245569,25.0
1573135245670,25.0
1573135245770,26.0
1573135245871,25.0
1573135245971,25.0
1573135246072,26.0
1573135246172,26.0
1573135246273,25.0
1573135246373,26.0
1573135246474,26.0
1573135246575,25.0
1573135246675,25.0
1573135246776,26.0
1573135246876,26.0
1573135246977,25.0
1573135247078,26.0
1573135247178,26.0
1573135247279,27.0
1573135247379,27.0
1573135247480,26.0
1573135247580,26.0
1573135247681,27.0
1573135247782,27.0
1573135247882,27.0
1573135247983,26.0
1573135248083,27.0
1573135248184,26.0
1573135248284,26.0
1573135248385,26.0
1573135248485,26.0
1573135248586,27.0
1573135248686,27.0
1573135248787,26.0
1573135248888,27.0
1573135248988,27.0
1573135249089,26.0
1573135249189,26.0
1573135249290,27.0
1573135249390,27.0
1573135249491,26.0
1573135249592,27.0
1573135249693,26.0
1573135249793,26.0
1573135249894,27.0
1573135249994,26.0
1573135250095,26.0
1573135250195,27.0
1573135250296,26.0
1573135250396,26.0
1573135250497,27.0
1573135250597,27.0
1573135250698,27.0
1573135250799,27.0
1573135250899,27.0
1573135251000,27.0
1573135251100,27.0
1573135251201,27.0
1573135251302,28.0
1573135251402,27.0
1573135251503,28.0
1573135251603,28.0
1573135251704,27.0
1573135251804,27.0
1573135251905,28.0
1573135252006,28.0
1573135252106,28.0
1573135252207,27.0
1573135252307,28.0
1573135252408,28.0
1573135252508,27.0
1573135252609,28.0
1573135252710,27.0
1573135252810,27.0
1573135252911,28.0
1573135253011,28.0
1573135253112,27.0
1573135253213,28.0
1573135253313,28.0
1573135253414,28.0
1573135253514,27.0
1573135253615,27.0
1573135253715,27.0
1573135253816,29.0
1573135253916,29.0
1573135254017,29.0
1573135254117,29.0
1573135254218,29.0
1573135254319,28.0
1573135254419,29.0
1573135254520,28.0
1573135254620,28.0
1573135254721,29.0
1573135254821,29.0
1573135254922,28.0
1573135255022,29.0
1573135255123,28.0
1573135255223,28.0
1573135255324,29.0
1573135255424,29.0
1573135255525,28.0
1573135255625,28.0
1573135255726,28.0
1573135255826,28.0
1573135255927,28.0
1573135256028,29.0
1573135256128,29.0
1573135256229,29.0
1573135256330,29.0
1573135256430,28.0
1573135256531,29.0
1573135256631,28.0
1573135256732,29.0
1573135256832,29.0
1573135256933,29.0
1573135257034,29.0
1573135257135,29.0
1573135257236,30.0
1573135257336,30.0
1573135257437,29.0
1573135257537,30.0
1573135257638,30.0
1573135257738,29.0
1573135257839,29.0
1573135257939,29.0
1573135258040,29.0
1573135258140,29.0
1573135258241,30.0
1573135258342,30.0
1573135258442,29.0
1573135258543,30.0
1573135258643,30.0
1573135258744,30.0
1573135258845,30.0
1573135258946,30.0
1573135259046,29.0
1573135259148,30.0
1573135259249,29.0
1573135259349,29.0
1573135259450,29.0
1573135259551,30.0
1573135259651,29.0
1573135259752,29.0
1573135259852,30.0
1573135259953,29.0
1573135260053,29.0
1573135260154,30.0
1573135260254,30.0
1573135260355,30.0
1573135260455,29.0
1573135260556,31.0
1573135260657,31.0
1573135260757,31.0
1573135260858,30.0
1573135260959,31.0
1573135261059,30.0
1573135261159,31.0
1573135261260,30.0
1573135261361,30.0
1573135261462,31.0
1573135261562,30.0
1573135261663,31.0
1573135261763,31.0
1573135261864,31.0
1573135261965,30.0
1573135262065,31.0
1573135262166,30.0
1573135262266,31.0
1573135262367,30.0
1573135262468,31.0
1573135262569,31.0
1573135262669,31.0
1573135262770,31.0
1573135262871,31.0
1573135262971,30.0
1573135263072,31.0
1573135263172,31.0
1573135263273,31.0
1573135263373,31.0
1573135263474,30.0
1573135263574,30.0
1573135263675,30.0
1573135263775,31.0
1573135263876,32.0
1573135263976,32.0
1573135264077,32.0
1573135264177,31.0
1573135264278,31.0
1573135264378,31.0
1573135264479,31.0
1573135264580,32.0
1573135264680,32.0
1573135264781,32.0
1573135264881,31.0
1573135264982,31.0
1573135265082,32.0
1573135265183,32.0
1573135265284,31.0
1573135265386,32.0
1573135265486,31.0
1573135265587,31.0
1573135265687,32.0
1573135265788,31.0
1573135265888,32.0
1573135265989,31.0
1573135266090,31.0
1573135266190,32.0
1573135266291,32.0
1573135266391,32.0
1573135266492,32.0
1573135266593,32.0
1573135266693,31.0
1573135266794,32.0
1573135266894,32.0
1573135266995,32.0
1573135267095,31.0
1573135267196,32.0
1573135267296,33.0
1573135267397,32.0
1573135267497,33.0
1573135267598,32.0
1573135267699,32.0
1573135267799,32.0
1573135267900,33.0
1573135268001,33.0
1573135268101,33.0
1573135268202,33.0
1573135268302,32.0
1573135268403,32.0
1573135268503,32.0
1573135268604,32.0
1573135268704,33.0
1573135268805,33.0
1573135268905,32.0
1573135269006,32.0
1573135269107,32.0
1573135269207,33.0
1573135269308,33.0
1573135269408,32.0
1573135269509,32.0
1573135269609,32.0
1573135269710,32.0
1573135269811,32.0
1573135269911,33.0
1573135270012,32.0
1573135270112,33.0
1573135270213,33.0
1573135270313,32.0
1573135270414,33.0
1573135270514,33.0
1573135270615,33.0
1573135270715,33.0
1573135270816,34.0
1573135270916,33.0
1573135271017,34.0
1573135271117,34.0
1573135271218,33.0
1573135271318,34.0
1573135271419,33.0
1573135271519,34.0
1573135271620,34.0
1573135271721,34.0
1573135271821,34.0
1573135271922,33.0
1573135272022,34.0
1573135272123,34.0
1573135272223,34.0
1573135272324,33.0
1573135272424,33.0
1573135272525,34.0
1573135272625,33.0
1573135272726,33.0
1573135272826,34.0
1573135272927,34.0
1573135273028,34.0
1573135273128,33.0
1573135273229,33.0
1573135273329,34.0
1573135273430,34.0
1573135273530,34.0
1573135273631,34.0
1573135273731,33.0
1573135273832,35.0
1573135273932,35.0
1573135274033,34.0
1573135274134,34.0
1573135274234,35.0
1573135274335,35.0
1573135274435,34.0
1573135274536,35.0
1573135274637,35.0
1573135274737,35.0
1573135274838,35.0
1573135274939,34.0
1573135275039,34.0
1573135275140,34.0
1573135275240,35.0
1573135275341,34.0
1573135275441,35.0
1573135275542,34.0
1573135275643,34.0
1573135275743,34.0
1573135275844,35.0
1573135275944,34.0
1573135276045,35.0
1573135276145,35.0
1573135276246,35.0
1573135276346,35.0
1573135276447,34.0
1573135276547,35.0
1573135276648,35.0
1573135276748,34.0
1573135276849,35.0
1573135276949,35.0
1573135277050,35.0
1573135277150,36.0
1573135277251,35.0
1573135277351,36.0
1573135277452,36.0
1573135277553,35.0
1573135277653,35.0
1573135277754,36.0
1573135277854,35.0
1573135277955,35.0
1573135278055,36.0
1573135278156,36.0
1573135278256,35.0
1573135278357,36.0
1573135278457,36.0
1573135278558,35.0
1573135278658,35.0
1573135278759,35.0
1573135278860,36.0
1573135278960,35.0
1573135279061,36.0
1573135279161,35.0
1573135279262,35.0
1573135279362,35.0
1573135279463,35.0
1573135279563,36.0
1573135279664,35.0
1573135279765,36.0
1573135279865,36.0
1573135279966,36.0
1573135280066,35.0
1573135280167,35.0
1573135280268,36.0
1573135280368,35.0
1573135280469,35.0
1573135280570,37.0
1573135280671,37.0
1573135280771,36.0
1573135280872,37.0
1573135280972,37.0
1573135281073,37.0
1573135281173,36.0
1573135281274,37.0
1573135281374,36.0
1573135281475,36.0
1573135281575,37.0
1573135281676,36.0
1573135281777,37.0
1573135281877,36.0
1573135281978,37.0
1573135282078,36.0
1573135282179,36.0
1573135282279,37.0
1573135282380,36.0
1573135282481,37.0
1573135282581,36.0
1573135282682,37.0
1573135282783,37.0
1573135282883,37.0
1573135282984,37.0
1573135283084,37.0
1573135283185,36.0
1573135283286,37.0
1573135283386,36.0
1573135283487,37.0
1573135283588,36.0
1573135283688,36.0
1573135283789,36.0
1573135283889,37.0
1573135283990,37.0
1573135284090,38.0
1573135284191,38.0
1573135284291,37.0
1573135284392,38.0
1573135284492,38.0
1573135284593,38.0
1573135284694,38.0
1573135284794,37.0
1573135284895,38.0
1573135284996,37.0
1573135285096,37.0
1573135285197,38.0
1573135285297,37.0
1573135285398,37.0
1573135285498,38.0
1573135285599,37.0
1573135285699,37.0
1573135285800,37.0
1573135285900,37.0
1573135286001,37.0
1573135286101,37.0
1573135286202,37.0
1573135286302,37.0
1573135286403,38.0
1573135286504,38.0
1573135286604,38.0
1573135286705,37.0
1573135286805,37.0
1573135286906,37.0
1573135287007,38.0
1573135287107,38.0
1573135287208,39.0
1573135287308,38.0
1573135287409,39.0
1573135287509,39.0
1573135287610,39.0
1573135287710,38.0
1573135287811,39.0
1573135287911,38.0
1573135288012,38.0
1573135288112,38.0
1573135288213,38.0
1573135288313,39.0
1573135288414,38.0
1573135288515,38.0
1573135288615,39.0
1573135288716,38.0
1573135288816,38.0
1573135288917,39.0
1573135289018,38.0
1573135289118,39.0
1573135289219,38.0
1573135289319,39.0
1573135289422,38.0
1573135289523,39.0
1573135289623,38.0
1573135289724,38.0
1573135289824,38.0
1573135289925,39.0
1573135290025,39.0
1573135290126,39.0
1573135290226,38.0
1573135290327,38.0
1573135290427,39.0
1573135290528,40.0
1573135290628,39.0
1573135290729,40.0
1573135290829,39.0
1573135290930,39.0
1573135291031,39.0
1573135291131,39.0
1573135291232,40.0
1573135291332,39.0
1573135291433,39.0
1573135291533,39.0
1573135291634,39.0
1573135291734,40.0
1573135291835,40.0
1573135291935,39.0
1573135292036,40.0
1573135292136,39.0
1573135292237,39.0
1573135292338,39.0
1573135292438,40.0
1573135292539,39.0
1573135292639,120.0
1573135292740,120.0
1573135292840,120.0
1573135292941,119.0
1573135293041,120.0
1573135293142,120.0
1573135293242,119.0
1573135293343,118.0
1573135293443,118.0
1573135293544,118.0
1573135293645,118.0
1573135293745,118.0
1573135293846,119.0
1573135293946,118.0
1573135294047,118.0
1573135294147,119.0
1573135294248,118.0
1573135294348,118.0
1573135294449,118.0
1573135294550,119.0
1573135294650,119.0
1573135294751,118.0
1573135294851,119.0
1573135294952,119.0
1573135295052,118.0
1573135295153,117.0
1573135295253,118.0
1573135295354,118.0
1573135295454,117.0
1573135295555,118.0
1573135295655,117.0
1573135295756,117.0
1573135295856,117.0
1573135295957,117.0
1573135296057,118.0
1573135296158,118.0
1573135296258,118.0
1573135296360,117.0
1573135296460,118.0
1573135296561,118.0
1573135296661,118.0
1573135296762,118.0
1573135296863,117.0
1573135296963,117.0
1573135297064,117.0
1573135297164,116.0
1573135297265,117.0
1573135297365,116.0
1573135297470,117.0
1573135297571,116.0
1573135297671,117.0
1573135297772,117.0
1573135297872,117.0
1573135297973,116.0
1573135298073,117.0
1573135298174,117.0
1573135298275,117.0
1573135298375,117.0
1573135298476,116.0
1573135298576,116.0
1573135298677,117.0
1573135298777,117.0
1573135298878,117.0
1573135298978,117.0
1573135299079,116.0
1573135299179,115.0
1573135299280,115.0
1573135299381,115.0
1573135299481,116.0
1573135299582,115.0
1573135299682,116.0
1573135299783,116.0
1573135299883,116.0
1573135299984,116.0
1573135300084,116.0
1573135300185,115.0
1573135300285,115.0
1573135300386,115.0
1573135300486,116.0
1573135300587,115.0
1573135300687,116.0
1573135300788,115.0
1573135300888,115.0
1573135300989,115.0
1573135301090,116.0
1573135301190,115.0
1573135301291,115.0
1573135301391,115.0
1573135301492,115.0
1573135301592,114.0
1573135301693,114.0
1573135301794,115.0
1573135301895,114.0
1573135301995,115.0
1573135302096,114.0
1573135302196,114.0
1573135302297,114.0
1573135302397,115.0
1573135302498,115.0
1573135302599,115.0
1573135302699,115.0
1573135302800,114.0
1573135302900,115.0
1573135303001,115.0
1573135303101,114.0
1573135303202,114.0
1573135303303,114.0
1573135303403,114.0
1573135303504,113.0
1573135303604,114.0
1573135303705,114.0
1573135303805,113.0
1573135303906,113.0
1573135304006,113.0
1573135304107,113.0
1573135304207,114.0
1573135304308,114.0
1573135304408,114.0
1573135304509,114.0
1573135304609,113.0
1573135304710,114.0
1573135304811,114.0
1573135304911,114.0
1573135305012,114.0
1573135305113,114.0
1573135305214,112.0
1573135305314,113.0
1573135305415,113.0
1573135305515,112.0
1573135305616,113.0
1573135305717,113.0
1573135305817,113.0
1573135305918,113.0
1573135306018,113.0
1573135306119,113.0
1573135306220,113.0
1573135306320,112.0
1573135306421,113.0
1573135306521,113.0
1573135306622,113.0
1573135306722,113.0
1573135306823,112.0
1573135306923,113.0
1573135307024,113.0
1573135307124,113.0
1573135307225,111.0
1573135307325,112.0
1573135307426,111.0
1573135307526,111.0
1573135307627,112.0
1573135307727,112.0
1573135307828,112.0
1573135307928,112.0
1573135308029,112.0
1573135308129,112.0
1573135308230,112.0
1573135308331,112.0
1573135308431,111.0
1573135308532,112.0
1573135308633,112.0
1573135308733,111.0
1573135308834,111.0
1573135308934,111.0
1573135309035,111.0
1573135309135,112.0
1573135309236,111.0
1573135309337,110.0
1573135309437,110.0
1573135309538,110.0
1573135309639,111.0
1573135309739,111.0
1573135309840,111.0
1573135309940,110.0
1573135310041,111.0
1573135310141,110.0
1573135310242,111.0
1573135310342,110.0
1573135310443,110.0
1573135310543,110.0
1573135310644,111.0
1573135310745,110.0
1573135310845,111.0
1573135310946,110.0
1573135311047,110.0
1573135311147,110.0
1573135311248,109.0
1573135311348,110.0
1573135311449,110.0
1573135311550,110.0
1573135311650,109.0
1573135311751,109.0
1573135311851,110.0
1573135311952,109.0
1573135312053,109.0
1573135312153,110.0
1573135312255,110.0
1573135312356,110.0
1573135312456,110.0
1573135312557,109.0
1573135312658,110.0
1573135312758,109.0
1573135312860,110.0
1573135312960,109.0
1573135313061,109.0
1573135313161,109.0
1573135313262,108.0
1573135313362,109.0
1573135313463,108.0
1573135313563,109.0
1573135313664,108.0
1573135313764,109.0
1573135313865,109.0
1573135313966,108.0
1573135314066,109.0
1573135314167,108.0
1573135314267,108.0
1573135314368,108.0
1573135314469,108.0
1573135314569,109.0
1573135314670,108.0
1573135314770,109.0
1573135314871,108.0
1573135314971,109.0
1573135315072,109.0
1573135315172,108.0
1573135315273,108.0
1573135315373,108.0
1573135315474,108.0
1573135315575,107.0
1573135315675,108.0
1573135315776,107.0
1573135315876,108.0
1573135315977,107.0
1573135316078,108.0
1573135316178,107.0
1573135316279,108.0
1573135316379,107.0
1573135316480,108.0
1573135316580,108.0
1573135316681,108.0
1573135316782,107.0
1573135316882,107.0
1573135316983,108.0
1573135317083,107.0
1573135317184,107.0
1573135317284,107.0
1573135317385,107.0
1573135317485,106.0
1573135317586,106.0
1573135317689,106.0
1573135317791,106.0
1573135317891,106.0
1573135317991,106.0
1573135318092,107.0
1573135318192,106.0
1573135318293,106.0
1573135318393,106.0
1573135318494,106.0
1573135318594,107.0
1573135318695,106.0
1573135318796,107.0
1573135318896,107.0
1573135318997,106.0
1573135319097,106.0
1573135319198,105.0
1573135319298,105.0
1573135319399,106.0
1573135319499,105.0
1573135319600,105.0
1573135319701,105.0
1573135319802,105.0
1573135319902,105.0
1573135320004,105.0
1573135320105,105.0
1573135320205,105.0
1573135320306,106.0
1573135320406,106.0
1573135320507,106.0
1573135320607,105.0
1573135320708,106.0
1573135320809,105.0
1573135320909,105.0
1573135321010,106.0
1573135321110,106.0
1573135321211,104.0
1573135321311,104.0
1573135321412,105.0
1573135321512,105.0
1573135321613,105.0
1573135321713,104.0
1573135321814,105.0
1573135321915,105.0
1573135322017,105.0
1573135322117,104.0
1573135322218,104.0
1573135322318,105.0
1573135322419,105.0
1573135322519,104.0
1573135322620,104.0
1573135322720,105.0
1573135322821,104.0
1573135322921,104.0
1573135323022,104.0
1573135323122,105.0
1573135323223,103.0
1573135323323,104.0
1573135323424,104.0
1573135323524,103.0
1573135323625,104.0
1573135323725,103.0
1573135323826,103.0
1573135323926,103.0
1573135324027,103.0
1573135324127,104.0
1573135324228,104.0
1573135324328,104.0
1573135324429,104.0
1573135324530,104.0
1573135324630,103.0
1573135324731,103.0
1573135324831,103.0
1573135324932,104.0
1573135325032,104.0
1573135325133,103.0
1573135325233,102.0
1573135325334,103.0
1573135325434,102.0
1573135325535,102.0
1573135325635,102.0
1573135325736,103.0
1573135325837,102.0
1573135325938,102.0
1573135326038,102.0
1573135326138,102.0
1573135326239,103.0
1573135326340,102.0
1573135326440,102.0
1573135326541,102.0
1573135326641,102.0
1573135326742,103.0
1573135326842,103.0
1573135326943,102.0
1573135327043,103.0
1573135327144,102.0
1573135327244,102.0
1573135327345,101.0
1573135327445,102.0
1573135327546,102.0
1573135327646,102.0
1573135327747,101.0
1573135327847,102.0
1573135327948,101.0
1573135328049,102.0
1573135328149,101.0
1573135328250,101.0
1573135328350,101.0
1573135328451,101.0
1573135328551,101.0
1573135328652,101.0
1573135328752,102.0
1573135328853,101.0
1573135328953,101.0
1573135329054,102.0
1573135329154,100.0
1573135329255,100.0
1573135329355,100.0
1573135329456,101.0
1573135329556,101.0
1573135329657,101.0
1573135329757,101.0
1573135329858,101.0
1573135329959,101.0
1573135330059,100.0
1573135330160,101.0
1573135330260,100.0
1573135330361,101.0
1573135330461,101.0
1573135330562,100.0
1573135330662,100.0
1573135330763,100.0
1573135330863,101.0
1573135330964,101.0
1573135331064,101.0
1573135331165,100.0
1573135331265,100.0
1573135331366,100.0
1573135331466,100.0
1573135331567,100.0
1573135331668,100.0
1573135331768,99.0
1573135331869,99.0
1573135331969,100.0
1573135332070,99.0
1573135332170,100.0
1573135332271,99.0
1573135332371,99.0
1573135332472,99.0
1573135332572,100.0
1573135332673,99.0
1573135332774,99.0
1573135332874,99.0
